name,address,location,adname,type,shopinfo,lng,lat,is_chain
星巴克(公平路店),公平路18号金茂时尚生活中心B1层,"121.507858,31.250395",虹口区,餐饮服务;咖啡厅;星巴克咖啡,1,121.507858,31.250395,True
瑞幸咖啡(星乐汇广场店),公平路36号负一层9-1室,"121.508904,31.250369",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.508904,31.250369,True
A CUP OF MEMORIES·咖啡(金茂时尚生活中心店),东大名路与海门路交叉口南160米,"121.509093,31.250666",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.509093,31.250666,False
瑞幸咖啡(浦江国际广场店),东大名路1118号浦江国际金融大厦一层103室,"121.509927,31.251667",虹口区,餐饮服务;餐饮相关场所;餐饮相关,0,121.509927,31.251667,True
BeanStar比星咖啡(上海浦江国际金融店),东大名路1098号浦江国际金融广场1层103比星咖啡,"121.510045,31.251266",虹口区,餐饮服务;餐饮相关场所;餐饮相关,0,121.510045,31.251266,False
白马咖啡馆,长阳路67号犹太难民纪念馆对面,"121.508791,31.254759",虹口区,餐饮服务;咖啡厅;咖啡厅,1,121.508791,31.254759,False
白马咖啡馆·花园洋房餐厅,长阳路67号,"121.508789,31.254884",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.508789,31.254884,False
山己咖啡(北外滩店),杨树浦路61号(杨树浦路地铁站出入口步行450米),"121.512102,31.251094",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.512102,31.251094,False
抱抱咖啡厅,杨树浦路88号厦门国际银行大厦F2层,"121.512367,31.249907",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.512367,31.249907,False
大德咖啡(鼎立大厦店),长阳路与保定路交叉口西南40米,"121.511249,31.256529",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.511249,31.256529,False
Tims天好咖啡(上滨生活广场),周家嘴路917号上滨生活广场1楼109-110室,"121.503789,31.260286",虹口区,餐饮服务;咖啡厅;咖啡厅|购物服务;购物相关场所;购物相关场所,0,121.503789,31.260286,True
CAMPCAFE,周家嘴路917号上滨生活广场B1层,"121.503676,31.260360",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.503676,31.26036,False
luckin coffee 瑞幸咖啡(上滨生活广场店),周家嘴路917号上滨生活广场F1层,"121.503087,31.260399",虹口区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.503087,31.260399,True
Tims天好咖啡(枫咖WWAC艺术中心灵枫店),杨树浦路198号地下一层9号,"121.513989,31.250753",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.513989,31.250753,True
星巴克臻选(上海上滨生活广场店),周家嘴路917号106-107室,"121.504022,31.260451",虹口区,餐饮服务;咖啡厅;星巴克咖啡,0,121.504022,31.260451,True
LAVAZZA拉瓦萨咖啡(上海星立方店),杨树浦路188号星立方大厦2号楼1楼,"121.514705,31.250091",虹口区,餐饮服务;咖啡厅;咖啡厅,1,121.514705,31.250091,True
NNCAFE诺诺咖啡(虹口周家嘴路店),周家嘴路981弄虹叶茗园(临平路地铁站2号口步行450米),"121.504925,31.260975",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.504925,31.260975,False
Costa Coffee(上海瑞丰国际大厦店),杨树浦路248号一楼大堂(杨树浦路地铁站出入口步行180米),"121.515725,31.250725",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.515725,31.250725,True
瑞幸咖啡(昇汇广场店),大连路555号昇汇广场一层大堂,"121.511447,31.259181",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.511447,31.259181,True
M Stand(北外滩来福士店)(装修中),东大名路999号北外滩来福士广场01层19,"121.505910,31.252869",虹口区,餐饮服务;咖啡厅;咖啡厅|购物服务;购物相关场所;购物相关场所,1,121.50591,31.252869,True
Peet's Coffee皮爷咖啡(北外滩来福士店)(暂停营业),东大名路999号地上1层05/06号(北外滩来福士广场1楼),"121.507447,31.252428",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.507447,31.252428,False
Yeeka Mart咖啡茶饮美食便利集合店,大连路277号一层(大连路地铁站2号口步行330米),"121.514675,31.255797",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.514675,31.255797,False
星巴克(建发国际大厦店),秦皇岛路58号1室(杨树浦路地铁站出入口步行210米),"121.516225,31.251322",杨浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.516225,31.251322,True
Manner Coffee(上海建发浦悦荟广场店),上海建发浦悦荟广场(杨树浦路地铁站出入口步行170米),"121.516343,31.251256",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.516343,31.251256,True
麦当劳(上海建发浦悦荟广场店),市杨浦区杨树浦路298、302、306号,"121.516869,31.251450",杨浦区,餐饮服务;快餐厅;麦当劳,0,121.516869,31.25145,False
瑞幸咖啡(建发浦悦荟广场店),杨树浦路316号建发浦悦荟广场底商,"121.517029,31.251498",杨浦区,公司企业;公司企业;公司企业,0,121.517029,31.251498,True
Manner Coffee(杨浦光大安石中心店),荆州路11号光大安石中心T1座B1层,"121.515525,31.256575",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.515525,31.256575,True
库迪咖啡(杨树浦路地铁站店),杨树浦路200号,"121.517168,31.251942",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.517168,31.251942,False
星巴克(北美广场店),昆明路508号安莉芳大厦1层106-107单元,"121.512552,31.259995",杨浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.512552,31.259995,True
SilverFlow银流咖啡&贝果( (宝地广场店)),大连路588号宝地广场B座一楼大厅,"121.511837,31.260673",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.511837,31.260673,False
M Stand(宝地广场店),大连路588宝地广场B座F1层,"121.511945,31.260624",杨浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.511945,31.260624,True
星巴克臻选(上海光大安石中心店),霍山路386号1层01(大连路地铁站2号口步行260米),"121.515568,31.257261",杨浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.515568,31.257261,True
瑞幸咖啡(光大安石中心T2大堂店),霍山路398号光大安石大厦T2栋一层大堂,"121.515719,31.257043",杨浦区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.515719,31.257043,True
云朵咖啡(宝地广场店),昆明路与荆州路交叉口西100米,"121.512114,31.260816",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.512114,31.260816,False
baker&spice(上海光大安石中心店),荆州路53号光大安石中心102室A单元,"121.515734,31.257416",杨浦区,餐饮服务;糕饼店;糕饼店,0,121.515734,31.257416,False
Tims咖啡(宝地广场店),大连路688号A栋1层102室,"121.511275,31.261525",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.511275,31.261525,True
瑞幸咖啡(上海合生财富广场店),大连路839号合生财富广场A座一层大堂,"121.507211,31.263240",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.507211,31.26324,True
BeanStar比星咖啡(上海宝地广场店),宝地广场B1层B128号比星咖啡,"121.511875,31.261275",杨浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.511875,31.261275,False
Wagas沃歌斯(上海宝地广场店),昆明路555号宝地广场D栋一层109单元,"121.512179,31.261110",杨浦区,餐饮服务;外国餐厅;西餐厅(综合风味),0,121.512179,31.26111,False
乐普宁Lopunny蛋糕咖啡甜品,大连路839弄2号合生财富广场南楼,"121.507343,31.263346",虹口区,餐饮服务;糕饼店;糕饼店,0,121.507343,31.263346,False
Manner Coffee(宝地广场店),唐山路1018号宝地广场C座B1层,"121.511870,31.261410",杨浦区,餐饮服务;冷饮店;冷饮店,0,121.51187,31.26141,True
瑞幸咖啡(荣广商务中心店),荆州路280号一层122室(大连路地铁站5号口步行300米),"121.514076,31.259873",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.514076,31.259873,True
Manner Coffee(悦活坊店),荆州路与长阳路交叉口东南100米,"121.515325,31.258625",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.515325,31.258625,True
麦当劳(宝地广场店),昆明路555号宝地广场C座1层,"121.511343,31.261947",杨浦区,餐饮服务;快餐厅;麦当劳,0,121.511343,31.261947,False
瑞幸咖啡(宝地广场城市集市店),唐山路1018号地下一层B122-B11号铺,"121.511909,31.261651",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.511909,31.261651,True
CoCo都可(光启城店),飞虹路与保定路交叉口北120米,"121.504994,31.264917",虹口区,餐饮服务;甜品店;甜品店,0,121.504994,31.264917,False
库迪咖啡(创邑海上海店),江浦路街道大连路93号,"121.506875,31.266575",杨浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.506875,31.266575,False
瑞幸咖啡(创邑海上海店),飞虹路568弄创邑海上海12号商铺一层,"121.507934,31.266052",杨浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.507934,31.266052,True
星巴克沿街取餐点(凉城世纪联华店),车站南路332-334号,"121.507612,31.263657",虹口区,餐饮服务;餐饮相关场所;餐饮相关,1,121.507612,31.263657,True
One Step Coffee一尺之间(和平公园店),大连路与控江路交叉口和平公园三号出入口旁(近和平公园停车场),"121.506072,31.270511",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.506072,31.270511,False
樱乔咖啡(和平花苑店),控江路街道控江路2210号二楼,"121.507111,31.271407",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.507111,31.271407,False
星巴克(大连路店),大连路1546号1层104-2单元,"121.504179,31.272625",杨浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.504179,31.272625,True
miiix coffee(荆州路店),荆州路427号,"121.510897,31.262788",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.510897,31.262788,False
Knock knock Cafe&Bar,控江路2027号(鞍山新村地铁站3号口步行70米),"121.509207,31.272403",杨浦区,体育休闲服务;娱乐场所;酒吧,1,121.509207,31.272403,False
肯悦咖啡鞍山店,控江路2056号一层,"121.509508,31.273018",杨浦区,餐饮服务;咖啡厅;咖啡厅,1,121.509508,31.273018,False
瑞幸咖啡(控江旭辉MALL店),控江路2068号旭辉mall商场1号楼B1层B1-03,"121.509161,31.273364",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.509161,31.273364,True
星巴克(旭辉Mall店),控江路2028号旭辉商业广场1号楼1F-02,"121.509575,31.273096",杨浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.509575,31.273096,True
肯悦咖啡四平电影院店,四平路901号一层1-01,"121.501255,31.275403",杨浦区,餐饮服务;咖啡厅;咖啡厅,1,121.501255,31.275403,False
瑞幸咖啡(四平路地铁站1号口店),四平路949弄小区(四平路地铁站1号口步行60米),"121.501849,31.275521",杨浦区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.501849,31.275521,True
YG,大连西路与四平路交叉口西北80米(四平路地铁站1号口旁),"121.501075,31.275475",杨浦区,餐饮服务;快餐厅;快餐厅,0,121.501075,31.275475,False
库迪咖啡(中海海上和集店),江浦路街道飞虹路788号102室,"121.514995,31.268462",杨浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.514995,31.268462,False
Manner Coffee(中海海上和集店),飞虹路与许昌路交叉口西20米,"121.515425,31.268775",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.515425,31.268775,True
星巴克(文通大厦店),昆明路739号文通大厦一楼101单元,"121.515637,31.263384",杨浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.515637,31.263384,True
luckin coffee 瑞幸咖啡(许昌路店),许昌路1362号2室,"121.515702,31.268979",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.515702,31.268979,True
Punchline Coffee&Roaster(同济店),四平路1024号1幢1层102-104室,"121.504798,31.277427",杨浦区,餐饮服务;咖啡厅;咖啡厅,1,121.504798,31.277427,False
Freedomcoffee,本溪路300号同济绿园(鞍山新村地铁站1号口步行340米),"121.512434,31.274644",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.512434,31.274644,False
瑞幸咖啡(写意创意中心店),四平路1147弄1号楼写意创意中心一层大堂,"121.503902,31.278098",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.503902,31.278098,True
瑞幸咖啡(悦活坊店),长阳路374号悦活坊负一层125室,"121.515653,31.259805",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.515653,31.259805,True
星Plus Coffee(暂停营业),飞虹路568弄3号海上海·弘基休闲广场F1层,"121.507407,31.267008",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.507407,31.267008,False
麦当劳(上海杨浦辽阳路绿地餐厅),辽阳路195号地下一层B108、B109室,"121.515399,31.259483",杨浦区,餐饮服务;快餐厅;麦当劳,0,121.515399,31.259483,False
三立方咖啡(悦活坊店),长阳路与荆州路交叉口东100米,"121.515525,31.259375",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.515525,31.259375,False
CoCo都可(控江路店),控江路1720号(江浦路地铁站2号口步行380米),"121.514065,31.274096",杨浦区,餐饮服务;冷饮店;冷饮店,0,121.514065,31.274096,False
Pull-Tab拉环咖啡(上海市杨浦区鞍山路店),四平路街道,"121.512836,31.275306",杨浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.512836,31.275306,False
luckin coffee 瑞幸咖啡(鞍山片区店),中通雅苑西南门旁(鞍山新村地铁站1号口步行470米),"121.512715,31.275402",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.512715,31.275402,True
星巴克(君欣时代广场店),控江路1777号一层L119室,"121.514980,31.273855",杨浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.51498,31.273855,True
库迪咖啡(悦活坊店),辽阳路与长阳路交口南悦活坊1层,"121.516637,31.260036",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.516637,31.260036,False
luckin coffee 瑞幸咖啡(安联大厦1F店),安联大厦(大连路地铁站2号口步行260米),"121.515855,31.258389",杨浦区,餐饮服务;咖啡厅;咖啡厅,0,121.515855,31.258389,True
星巴克(临沂北路沃尔玛店),临沂北路252-262号,"121.518225,31.203375",浦东新区,餐饮服务;咖啡厅;星巴克咖啡,0,121.518225,31.203375,True
由味坊(由由国际广场办公楼店),浦建路76号由由国际广场(塘桥地铁站1号口步行130米),"121.518775,31.208975",浦东新区,餐饮服务;快餐厅;快餐厅,0,121.518775,31.208975,False
星巴克臻选(浦建路店),浦建路118号巴黎春天1层(塘桥地铁站2号口旁),"121.519486,31.208740",浦东新区,餐饮服务;咖啡厅;星巴克咖啡,1,121.519486,31.20874,True
M Stand(浦建巴黎春天店),浦建路118号巴黎春天(浦建店)F1层,"121.520557,31.208159",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.520557,31.208159,True
Manner Coffee(浦建巴黎春天店),浦建路118号巴黎春天(浦建店)F1层,"121.520581,31.208439",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.520581,31.208439,True
星巴克(北园路店),"北园路106号,110号","121.521721,31.204640",浦东新区,餐饮服务;咖啡厅;星巴克咖啡,0,121.521721,31.20464,True
Harsh Honey Coffee(塘桥店),塘桥街道轨道四号线塘桥站4-1211,"121.518560,31.209565",浦东新区,餐饮服务;咖啡厅;咖啡厅,1,121.51856,31.209565,False
1844-coffee,临沂北路与浦建路交叉口东南80米,"121.521554,31.207955",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.521554,31.207955,False
北美传奇咖啡,东方路1800弄1-76号东方城市花园1期,"121.522492,31.204501",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.522492,31.204501,False
Tims天好咖啡(北园路店),北园路150号,"121.522523,31.204485",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.522523,31.204485,True
肯悦咖啡塘桥店,浦建路15号一层,"121.518325,31.210475",浦东新区,餐饮服务;咖啡厅;咖啡厅,1,121.518325,31.210475,False
瑞幸咖啡(强生大厦店),浦建路145号强生大厦二层咖啡吧,"121.522532,31.208837",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.522532,31.208837,True
肯悦咖啡(浦建路店),浦建路149号浦建华府(塘桥地铁站2号口步行440米),"121.523075,31.208725",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.523075,31.208725,False
瑞幸咖啡(中锦滨江大厦店),浦东南路1969号中锦滨江大厦一层,"121.518647,31.211380",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.518647,31.21138,True
瑞幸咖啡(南泉路店),南泉路1315号浦商菜市场底商,"121.522164,31.210241",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.522164,31.210241,True
luckin coffee 瑞幸咖啡(峨山路店),峨山路与南泉路交叉口西140米,"121.521591,31.214113",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.521591,31.214113,True
元青藤咖啡·融合菜,东方路2111弄1号-3号,"121.520442,31.196895",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.520442,31.196895,False
luckin coffee 瑞幸咖啡(文兰小区店),蓝村路470弄1-76号文兰小区,"121.526205,31.211638",浦东新区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.526205,31.211638,True
CoCo都可(蓝村路店),蓝村路459号,"121.526420,31.211870",浦东新区,餐饮服务;冷饮店;冷饮店,0,121.52642,31.21187,False
MEISHI美事咖啡·专业美式(浦南爱使店),浦东南路1864号中国石油加油站(爱使浦南站),"121.518325,31.215975",浦东新区,餐饮服务;咖啡厅;咖啡厅,0,121.518325,31.215975,False
